participant	content	token	lemma	tagged_token	tagged_lemma	file
CHI	we'll give him a wave   let's steal from this guy   we've become a criminal organization now    we should've asked him  	['we', 'will', 'give', 'him', 'a', 'wave', 'let', 'us', 'steal', 'from', 'this', 'guy', 'we', 'have', 'become', 'a', 'criminal', 'organization', 'now', 'we', 'should', 'have', 'asked', 'him']	['we', 'will', 'give', 'him', 'a', 'wave', 'let', 'u', 'steal', 'from', 'this', 'guy', 'we', 'have', 'become', 'a', 'criminal', 'organization', 'now', 'we', 'should', 'have', 'ask', 'him']	[('we', 'PRP'), ('will', 'MD'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN'), ('let', 'NN'), ('us', 'PRP'), ('steal', 'VB'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('become', 'VBN'), ('a', 'DT'), ('criminal', 'JJ'), ('organization', 'NN'), ('now', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('asked', 'VBN'), ('him', 'PRP')]	[('we', 'PRP'), ('will', 'MD'), ('give', 'VB'), ('him', 'PRP'), ('a', 'DT'), ('wave', 'NN'), ('let', 'NN'), ('u', 'JJ'), ('steal', 'NN'), ('from', 'IN'), ('this', 'DT'), ('guy', 'NN'), ('we', 'PRP'), ('have', 'VBP'), ('become', 'VBN'), ('a', 'DT'), ('criminal', 'JJ'), ('organization', 'NN'), ('now', 'RB'), ('we', 'PRP'), ('should', 'MD'), ('have', 'VB'), ('ask', 'RP'), ('him', 'PRP')]	Dyad4-time1-condTD.txt
MOT	he had money and he was friendly so   i guess you just don't know if they're friendly or not friendly i think so he has money  	['he', 'had', 'money', 'and', 'he', 'was', 'friendly', 'so', 'i', 'guess', 'you', 'just', 'do', 'not', 'know', 'if', 'they', 'are', 'friendly', 'or', 'not', 'friendly', 'i', 'think', 'so', 'he', 'has', 'money']	['he', 'have', 'money', 'and', 'he', 'be', 'friendly', 'so', 'i', 'guess', 'you', 'just', 'do', 'not', 'know', 'if', 'they', 'be', 'friendly', 'or', 'not', 'friendly', 'i', 'think', 'so', 'he', 'have', 'money']	[('he', 'PRP'), ('had', 'VBD'), ('money', 'NN'), ('and', 'CC'), ('he', 'PRP'), ('was', 'VBD'), ('friendly', 'RB'), ('so', 'RB'), ('i', 'JJ'), ('guess', 'NN'), ('you', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('friendly', 'JJ'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('so', 'RB'), ('he', 'PRP'), ('has', 'VBZ'), ('money', 'NN')]	[('he', 'PRP'), ('have', 'VB'), ('money', 'NN'), ('and', 'CC'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('so', 'RB'), ('i', 'JJ'), ('guess', 'NN'), ('you', 'PRP'), ('just', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('they', 'PRP'), ('be', 'VB'), ('friendly', 'RB'), ('or', 'CC'), ('not', 'RB'), ('friendly', 'JJ'), ('i', 'JJ'), ('think', 'VBP'), ('so', 'RB'), ('he', 'PRP'), ('have', 'VB'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	he has money   but is he friendly  	['he', 'has', 'money', 'but', 'is', 'he', 'friendly']	['he', 'have', 'money', 'but', 'be', 'he', 'friendly']	[('he', 'PRP'), ('has', 'VBZ'), ('money', 'NN'), ('but', 'CC'), ('is', 'VBZ'), ('he', 'PRP'), ('friendly', 'RB')]	[('he', 'PRP'), ('have', 'VB'), ('money', 'NN'), ('but', 'CC'), ('be', 'VB'), ('he', 'PRP'), ('friendly', 'RB')]	Dyad4-time1-condTD.txt
MOT	i think everybody's friendly   except the random ones  	"['i', 'think', 'everybody', ""'s"", 'friendly', 'except', 'the', 'random', 'ones']"	"['i', 'think', 'everybody', ""'s"", 'friendly', 'except', 'the', 'random', 'one']"	"[('i', 'NN'), ('think', 'VBP'), ('everybody', 'NN'), (""'s"", 'POS'), ('friendly', 'JJ'), ('except', 'IN'), ('the', 'DT'), ('random', 'NN'), ('ones', 'NNS')]"	"[('i', 'NN'), ('think', 'VBP'), ('everybody', 'NN'), (""'s"", 'POS'), ('friendly', 'JJ'), ('except', 'IN'), ('the', 'DT'), ('random', 'NN'), ('one', 'CD')]"	Dyad4-time1-condTD.txt
CHI	okay so yeah he is friendly and rich okay yeah  	['okay', 'so', 'yeah', 'he', 'is', 'friendly', 'and', 'rich', 'okay', 'yeah']	['okay', 'so', 'yeah', 'he', 'be', 'friendly', 'and', 'rich', 'okay', 'yeah']	[('okay', 'NNS'), ('so', 'RB'), ('yeah', 'RB'), ('he', 'PRP'), ('is', 'VBZ'), ('friendly', 'JJ'), ('and', 'CC'), ('rich', 'JJ'), ('okay', 'NN'), ('yeah', 'NN')]	[('okay', 'NNS'), ('so', 'RB'), ('yeah', 'RB'), ('he', 'PRP'), ('be', 'VB'), ('friendly', 'JJ'), ('and', 'CC'), ('rich', 'JJ'), ('okay', 'NN'), ('yeah', 'NN')]	Dyad4-time1-condTD.txt
MOT	 yeah you didn't listen to me  	['yeah', 'you', 'did', 'not', 'listen', 'to', 'me']	['yeah', 'you', 'do', 'not', 'listen', 'to', 'me']	[('yeah', 'NN'), ('you', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('listen', 'VB'), ('to', 'TO'), ('me', 'PRP')]	[('yeah', 'NN'), ('you', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('listen', 'VB'), ('to', 'TO'), ('me', 'PRP')]	Dyad4-time1-condTD.txt
CHI	i didn't wanted to steal  	['i', 'did', 'not', 'wanted', 'to', 'steal']	['i', 'do', 'not', 'want', 'to', 'steal']	[('i', 'NN'), ('did', 'VBD'), ('not', 'RB'), ('wanted', 'VBN'), ('to', 'TO'), ('steal', 'VB')]	[('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('steal', 'VB')]	Dyad4-time1-condTD.txt
MOT	he has no money  	['he', 'has', 'no', 'money']	['he', 'have', 'no', 'money']	[('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN')]	[('he', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	he's got some weak little arms he has no money  	['he', 'is', 'got', 'some', 'weak', 'little', 'arms', 'he', 'has', 'no', 'money']	['he', 'be', 'get', 'some', 'weak', 'little', 'arm', 'he', 'have', 'no', 'money']	[('he', 'PRP'), ('is', 'VBZ'), ('got', 'VBD'), ('some', 'DT'), ('weak', 'JJ'), ('little', 'JJ'), ('arms', 'NNS'), ('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN')]	[('he', 'PRP'), ('be', 'VB'), ('get', 'VB'), ('some', 'DT'), ('weak', 'JJ'), ('little', 'JJ'), ('arm', 'NN'), ('he', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('money', 'NN')]	Dyad4-time1-condTD.txt
MOT	he has no money i don't know if he's nice or not you wanna wave to him   let's run away  	['he', 'has', 'no', 'money', 'i', 'do', 'not', 'know', 'if', 'he', 'is', 'nice', 'or', 'not', 'you', 'wan', 'na', 'wave', 'to', 'him', 'let', 'us', 'run', 'away']	['he', 'have', 'no', 'money', 'i', 'do', 'not', 'know', 'if', 'he', 'be', 'nice', 'or', 'not', 'you', 'wan', 'na', 'wave', 'to', 'him', 'let', 'u', 'run', 'away']	[('he', 'PRP'), ('has', 'VBZ'), ('no', 'DT'), ('money', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('nice', 'JJ'), ('or', 'CC'), ('not', 'RB'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'RB'), ('wave', 'VBP'), ('to', 'TO'), ('him', 'PRP'), ('let', 'VB'), ('us', 'PRP'), ('run', 'VB'), ('away', 'RP')]	[('he', 'PRP'), ('have', 'VBP'), ('no', 'DT'), ('money', 'NN'), ('i', 'NN'), ('do', 'VBP'), ('not', 'RB'), ('know', 'VB'), ('if', 'IN'), ('he', 'PRP'), ('be', 'VB'), ('nice', 'JJ'), ('or', 'CC'), ('not', 'RB'), ('you', 'PRP'), ('wan', 'VBP'), ('na', 'RB'), ('wave', 'VBP'), ('to', 'TO'), ('him', 'PRP'), ('let', 'VB'), ('u', 'JJ'), ('run', 'VB'), ('away', 'RP')]	Dyad4-time1-condTD.txt
CHI	okay agh yeah he was wave  	['okay', 'agh', 'yeah', 'he', 'was', 'wave']	['okay', 'agh', 'yeah', 'he', 'be', 'wave']	[('okay', 'JJ'), ('agh', 'NN'), ('yeah', 'NN'), ('he', 'PRP'), ('was', 'VBD'), ('wave', 'VB')]	[('okay', 'JJ'), ('agh', 'NN'), ('yeah', 'NN'), ('he', 'PRP'), ('be', 'VB'), ('wave', 'JJ')]	Dyad4-time1-condTD.txt
MOT	typical kid losing all my money  	['typical', 'kid', 'losing', 'all', 'my', 'money']	['typical', 'kid', 'lose', 'all', 'my', 'money']	[('typical', 'JJ'), ('kid', 'NN'), ('losing', 'VBG'), ('all', 'DT'), ('my', 'PRP$'), ('money', 'NN')]	[('typical', 'JJ'), ('kid', 'NN'), ('lose', 'VBP'), ('all', 'DT'), ('my', 'PRP$'), ('money', 'NN')]	Dyad4-time1-condTD.txt
CHI	well i asked did too  	['well', 'i', 'asked', 'did', 'too']	['well', 'i', 'ask', 'do', 'too']	[('well', 'RB'), ('i', 'RB'), ('asked', 'VBD'), ('did', 'VBD'), ('too', 'RB')]	[('well', 'RB'), ('i', 'JJ'), ('ask', 'NNS'), ('do', 'VBP'), ('too', 'RB')]	Dyad4-time1-condTD.txt
MOT	alright so we didn't fall outof space  	['alright', 'so', 'we', 'did', 'not', 'fall', 'outof', 'space']	['alright', 'so', 'we', 'do', 'not', 'fall', 'outof', 'space']	[('alright', 'RB'), ('so', 'IN'), ('we', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('fall', 'VB'), ('outof', 'IN'), ('space', 'NN')]	[('alright', 'RB'), ('so', 'RB'), ('we', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('fall', 'VB'), ('outof', 'IN'), ('space', 'NN')]	Dyad4-time1-condTD.txt
CHI	we didn't yeah we're not  we weren't killed by the aliens  	['we', 'did', 'not', 'yeah', 'we', 'are', 'not', 'we', 'were', 'not', 'killed', 'by', 'the', 'aliens']	['we', 'do', 'not', 'yeah', 'we', 'be', 'not', 'we', 'be', 'not', 'kill', 'by', 'the', 'alien']	[('we', 'PRP'), ('did', 'VBD'), ('not', 'RB'), ('yeah', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('we', 'PRP'), ('were', 'VBD'), ('not', 'RB'), ('killed', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('aliens', 'NNS')]	[('we', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('yeah', 'VB'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('we', 'PRP'), ('be', 'VB'), ('not', 'RB'), ('kill', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('alien', 'NN')]	Dyad4-time1-condTD.txt
MOT	nice job should've listened to me  	['nice', 'job', 'should', 'have', 'listened', 'to', 'me']	['nice', 'job', 'should', 'have', 'listen', 'to', 'me']	[('nice', 'JJ'), ('job', 'NN'), ('should', 'MD'), ('have', 'VB'), ('listened', 'VBN'), ('to', 'TO'), ('me', 'PRP')]	[('nice', 'JJ'), ('job', 'NN'), ('should', 'MD'), ('have', 'VB'), ('listen', 'VBN'), ('to', 'TO'), ('me', 'PRP')]	Dyad4-time1-condTD.txt
